plot,page,selection_reason,subject_id,band,channel,metric,value,polarity
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,F3,subject_signed_hedges_g,-0.25222189749686924,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,F4,subject_signed_hedges_g,-0.11960064789930003,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,F7,subject_signed_hedges_g,-0.38232059475662483,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,F8,subject_signed_hedges_g,-0.35490286665473664,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,FCz,subject_signed_hedges_g,-0.2261440123497316,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,FC3,subject_signed_hedges_g,-0.25661818525990254,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,FC4,subject_signed_hedges_g,-0.23245829736996673,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,FT7,subject_signed_hedges_g,-0.27165484856231076,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,FT8,subject_signed_hedges_g,-0.33146540890470544,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Cz,subject_signed_hedges_g,-0.2931083614920584,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,C3,subject_signed_hedges_g,-0.2652845082911627,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,C4,subject_signed_hedges_g,-0.17555977008224427,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,T3,subject_signed_hedges_g,-0.08452888297536221,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,T4,subject_signed_hedges_g,-0.2394922616556721,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,CP3,subject_signed_hedges_g,-0.26847824532419534,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,CP4,subject_signed_hedges_g,-0.19211353771791906,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,TP7,subject_signed_hedges_g,-0.2720196439407576,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,TP8,subject_signed_hedges_g,-0.15683452413099977,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Pz,subject_signed_hedges_g,0.06742007260417972,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,P3,subject_signed_hedges_g,-0.4516859286832931,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,P4,subject_signed_hedges_g,0.08570423586999602,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,T5,subject_signed_hedges_g,-0.2635061531613961,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,T6,subject_signed_hedges_g,-0.30908989672138126,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,Oz,subject_signed_hedges_g,-0.14272826133053426,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,O1,subject_signed_hedges_g,-0.2813353838944585,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,12.0,8-30Hz,O2,subject_signed_hedges_g,-0.1141332834249843,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Fp1,subject_signed_hedges_g,-0.34230606372356887,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Fp2,subject_signed_hedges_g,0.11000324128737803,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Fz,subject_signed_hedges_g,0.16102692589274828,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,F3,subject_signed_hedges_g,0.2186252701795453,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,F4,subject_signed_hedges_g,0.12084116133157916,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,F7,subject_signed_hedges_g,0.2714413972705266,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,F8,subject_signed_hedges_g,0.1160469239488447,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,FCz,subject_signed_hedges_g,0.1480443055805321,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,FC3,subject_signed_hedges_g,0.22002393548750276,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,FC4,subject_signed_hedges_g,0.09752836196298571,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,FT7,subject_signed_hedges_g,0.22659482142607298,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,FT8,subject_signed_hedges_g,0.06622226419408318,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Cz,subject_signed_hedges_g,0.06218893424474467,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,C3,subject_signed_hedges_g,0.18122948379715378,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,C4,subject_signed_hedges_g,0.12544346177753465,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,T3,subject_signed_hedges_g,0.21825327514090592,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,T4,subject_signed_hedges_g,0.08807213634601531,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,CP3,subject_signed_hedges_g,0.10151438531691702,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,CP4,subject_signed_hedges_g,0.10285799288155444,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,TP7,subject_signed_hedges_g,0.14853616962816404,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,TP8,subject_signed_hedges_g,0.03103635572291183,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Pz,subject_signed_hedges_g,-0.019263679807536068,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,P3,subject_signed_hedges_g,0.16797194146298658,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,P4,subject_signed_hedges_g,0.029599069764027562,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,T5,subject_signed_hedges_g,0.1318068729486323,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,T6,subject_signed_hedges_g,-0.05203547323294045,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,Oz,subject_signed_hedges_g,-0.10167627649695463,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,O1,subject_signed_hedges_g,0.010269397863422127,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,13.0,8-30Hz,O2,subject_signed_hedges_g,-0.03500592240738692,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Fp1,subject_signed_hedges_g,0.2016415116796019,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Fp2,subject_signed_hedges_g,0.2115037721316254,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Fz,subject_signed_hedges_g,-0.5179115948058853,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,F3,subject_signed_hedges_g,-0.3246331007848218,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,F4,subject_signed_hedges_g,-0.22846603338957103,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,F7,subject_signed_hedges_g,0.19110764396429764,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,F8,subject_signed_hedges_g,-0.06270096451836885,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,FCz,subject_signed_hedges_g,-0.5431953071905576,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,FC3,subject_signed_hedges_g,-0.1543284128092835,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,FC4,subject_signed_hedges_g,-0.29951501418705023,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,FT7,subject_signed_hedges_g,-0.06983389781427186,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,FT8,subject_signed_hedges_g,-0.1784343982426765,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Cz,subject_signed_hedges_g,-0.35567348272645427,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,C3,subject_signed_hedges_g,-0.07507423374108128,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,C4,subject_signed_hedges_g,-0.30995321922501434,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,T3,subject_signed_hedges_g,-0.10030788336285873,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,T4,subject_signed_hedges_g,-0.18787657082656223,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,CP3,subject_signed_hedges_g,-0.008272700311591266,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,CP4,subject_signed_hedges_g,-0.38525363775299615,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,TP7,subject_signed_hedges_g,0.025749782252957116,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,TP8,subject_signed_hedges_g,-0.20458322706190568,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Pz,subject_signed_hedges_g,0.007767458212344988,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,P3,subject_signed_hedges_g,-0.20252304998167286,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,P4,subject_signed_hedges_g,-0.3895917812889334,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,T5,subject_signed_hedges_g,0.08954040044735895,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,T6,subject_signed_hedges_g,-0.11204637917326372,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,Oz,subject_signed_hedges_g,-0.0052408081877009845,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,O1,subject_signed_hedges_g,0.021473847685672367,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,14.0,8-30Hz,O2,subject_signed_hedges_g,-0.04319671352320421,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,Fp1,subject_signed_hedges_g,-0.3924998814149472,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,Fp2,subject_signed_hedges_g,-0.24368600602274293,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,Fz,subject_signed_hedges_g,-0.4267123722902803,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,F3,subject_signed_hedges_g,0.08467959797526804,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,F4,subject_signed_hedges_g,0.012222707382069188,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,F7,subject_signed_hedges_g,0.13058278565380804,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,F8,subject_signed_hedges_g,0.4766963780844252,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,FCz,subject_signed_hedges_g,-0.26629277014183866,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,FC3,subject_signed_hedges_g,-0.13687895355790666,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,FC4,subject_signed_hedges_g,0.3853694605851635,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,FT7,subject_signed_hedges_g,-0.052442513847496874,right-hand minus left-hand MI-window log bandpower
subject_bandpower_effect_topomaps_8_30hz.png,1,all_configured_subjects,15.0,8-30Hz,FT8,subject_signed_hedges_g,-0.45511832496756494,right-hand minus left-hand MI-window log bandpower
